Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
reduced_list__item_icon_otvet@2x.png.3b55227de7e1e4fcf23aa2f984e2c7dbc710b450.png,list__item_icon_otvet@2x.png.3b55227de7e1e4fcf23aa2f984e2c7dbc710b450.png,https://limg.imgsmail.ru/msplash/v/i/list__item_icon_otvet@2x.png.3b55227de7e1e4fcf23aa2f984e2c7dbc710b450.png,2.462890625,0.004869141813755326,0.3099273607748184,1.0,2.845703125,2.462890625,1.0,100,1.0,1.3099273607748185,1.0
reduced_list__item_icon_hi-tech@2x.png.9511baf99595259e17fd80e3ca3489b7adffab00.png,list__item_icon_hi-tech@2x.png.9511baf99595259e17fd80e3ca3489b7adffab00.png,https://limg.imgsmail.ru/msplash/v/i/list__item_icon_hi-tech@2x.png.9511baf99595259e17fd80e3ca3489b7adffab00.png,1.767578125,0.004589787722317842,0.3099273607748184,1.0,3.537109375,1.767578125,1.0,100,1.0,1.3099273607748185,1.0
reduced_list__item_icon_love@2x.png.5b5956ebd32750b5bffa6416d5c938251d0a74fe.png,list__item_icon_love@2x.png.5b5956ebd32750b5bffa6416d5c938251d0a74fe.png,https://limg.imgsmail.ru/msplash/v/i/list__item_icon_love@2x.png.5b5956ebd32750b5bffa6416d5c938251d0a74fe.png,1.017578125,0.004869141813755326,0.3271455474845305,1.0,2.8896484375,1.017578125,1.0,100,1.0,1.3271455474845304,1.0
reduced_header__logotype@2x.png.4d5f6b9dbf9a916607b03ba26a2e4d3b3f1ec3f9.png,header__logotype@2x.png.4d5f6b9dbf9a916607b03ba26a2e4d3b3f1ec3f9.png,https://limg.imgsmail.ru/msplash/v/i/header__logotype@2x.png.4d5f6b9dbf9a916607b03ba26a2e4d3b3f1ec3f9.png,3.1572265625,1.0,0.6892655367231638,0.7924921793534933,3.26953125,2.220703125,1.0,10,1.0,1.481757716076657,1.0
reduced_46A79D.png,46A79D.png,https://r.mradx.net/img/E6/46A79D.png,1.4423828125,0.005111821086261981,0.6715092816787732,1.0,2.140625,1.4423828125,1.0,70,1.0,1.671509281678773,1.0
reduced_AD3DF7.png,AD3DF7.png,https://r.mradx.net/img/0B/AD3DF7.png,2.0478515625,0.005629838142153413,0.6715092816787732,1.0,3.8056640625,2.0478515625,1.0,100,1.0,1.671509281678773,1.0
reduced_8214F7.png,8214F7.png,https://r.mradx.net/img/FB/8214F7.png,9.1083984375,0.00582665695557174,0.6715092816787732,1.1728395061728396,12.4755859375,8.4755859375,1.0,0,1.0,1.844348787851613,1.0
reduced_B04EE6.png,B04EE6.png,https://r.mradx.net/img/66/B04EE6.png,6.8291015625,0.0060377358490566035,0.6715092816787732,1.2794612794612794,10.5478515625,6.2490234375,1.0,0,1.0,1.9509705611400525,1.0
reduced_69121E.png,69121E.png,https://r.mradx.net/pictures/59/69121E.png,6.8779296875,0.008908685968819599,1.0,1.0,7.388671875,6.1357421875,1.0,0,1.0,2.0,1.0
reduced_2640C7.png,2640C7.png,https://r.mradx.net/img/32/2640C7.png,2.8408203125,0.005273566249176005,0.6715092816787732,34.54545454545455,8.939453125,2.8193359375,1.0,30,1.0,35.21696382713332,1.0
reduced_6A156C.png,6A156C.png,https://r.mradx.net/img/E1/6A156C.png,4.3544921875,0.005445881552076242,0.6715092816787732,69.0909090909091,9.095703125,4.34375,1.0,60,1.0,69.76241837258787,1.0
reduced_1548B2.webp,1548B2.png,https://r.mradx.net/pictures/D9/1548B2.png,6.7900390625,0.008359456635318705,1.0,14382991.095346719,0.6953125,0.6953125,0.903633959661177,10,0.9049496340024036,14382992.095346719,10.0
reduced_12B6E9.webp,12B6E9.png,https://r.mradx.net/pictures/31/12B6E9.png,6.05078125,0.009535160905840286,1.0,17566118.228249494,0.4765625,0.505859375,0.911383556201173,20,0.9031737979000198,17566119.228249494,17.0
